source_path,target_path,source_manifest_record,disposition,batch,sub_batch,source_root,retained_sibling_exists,incoming_reference_count,canonical_reference,code_reference,link_break_risk,safe_to_move,reason
docs/qa_evidence/storefront_builder/r4/phase1/task7_hero_typography_override.png,docs/archive/qa_evidence/storefront_builder/r4/phase1/task7_hero_typography_override.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A4,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_builder/r4/phase1/task8_structure_panel.png,docs/archive/qa_evidence/storefront_builder/r4/phase1/task8_structure_panel.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A4,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/a8_component_coverage.md,docs/archive/qa_evidence/storefront_design_engine/a8_component_coverage.md,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/a8_component_inventory.md,docs/archive/qa_evidence/storefront_design_engine/a8_component_inventory.md,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/a8_diversity_matrix.md,docs/archive/qa_evidence/storefront_design_engine/a8_diversity_matrix.md,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/a8_template_mapping.md,docs/archive/qa_evidence/storefront_design_engine/a8_template_mapping.md,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/67_family_production_map.md,docs/archive/qa_evidence/storefront_design_engine/phase5/67_family_production_map.md,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/demo_store_inventory.md,docs/archive/qa_evidence/storefront_design_engine/phase5/demo_store_inventory.md,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/kickoff_capability_map.md,docs/archive/qa_evidence/storefront_design_engine/phase5/kickoff_capability_map.md,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/phase5_convergence_audit.md,docs/archive/qa_evidence/storefront_design_engine/phase5/phase5_convergence_audit.md,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,3,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 3 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/task1_candidate_preview_primitive.md,docs/archive/qa_evidence/storefront_design_engine/phase5/task1_candidate_preview_primitive.md,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/task2_live_demo_template_gallery.md,docs/archive/qa_evidence/storefront_design_engine/phase5/task2_live_demo_template_gallery.md,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task2_live_preview_browser_qa.md,docs/archive/qa_evidence/storefront_design_engine/phase5/task2_live_preview_browser_qa.md,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/task3_merchant_data_template_preview.md,docs/archive/qa_evidence/storefront_design_engine/phase5/task3_merchant_data_template_preview.md,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/RECOVERY.txt,docs/archive/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/RECOVERY.txt,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/db-restore-proof.json,docs/archive/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/db-restore-proof.json,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/fixture.json,docs/archive/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/fixture.json,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/metrics.json,docs/archive/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/metrics.json,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/r4-browser-result.json,docs/archive/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/r4-browser-result.json,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/1440x900-4A-4D-section-inspector.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/1440x900-4A-4D-section-inspector.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/1440x900-4A-R2-global-scope.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/1440x900-4A-R2-global-scope.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/1440x900-4B-background-picker.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/1440x900-4B-background-picker.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/1440x900-4C-device-mobile.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/1440x900-4C-device-mobile.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/1440x900-4C-device-tablet.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/1440x900-4C-device-tablet.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/1440x900-R1a-media-inline.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/1440x900-R1a-media-inline.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/390x844-4A-4D-section-inspector.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/390x844-4A-4D-section-inspector.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/390x844-4A-R2-global-scope.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/390x844-4A-R2-global-scope.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/390x844-4B-background-picker.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/390x844-4B-background-picker.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/390x844-4C-device-mobile.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/390x844-4C-device-mobile.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/390x844-4C-device-tablet.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/390x844-4C-device-tablet.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/390x844-R1a-media-inline.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/390x844-R1a-media-inline.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/768x1024-4A-4D-section-inspector.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/768x1024-4A-4D-section-inspector.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/768x1024-4A-R2-global-scope.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/768x1024-4A-R2-global-scope.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/768x1024-4B-background-picker.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/768x1024-4B-background-picker.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/768x1024-4C-device-mobile.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/768x1024-4C-device-mobile.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/768x1024-4C-device-tablet.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/768x1024-4C-device-tablet.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/768x1024-R1a-media-inline.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/768x1024-R1a-media-inline.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/smoke-A-r4-media.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/smoke-A-r4-media.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/smoke-B-legacy-media.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/shots/smoke-B-legacy-media.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/tenant_negatives.json,docs/archive/qa_evidence/storefront_design_engine/phase5/task4_browser_qa/tenant_negatives.json,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task4_contextual_editor_repairs.md,docs/archive/qa_evidence/storefront_design_engine/phase5/task4_contextual_editor_repairs.md,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task5_browser_qa/home-desktop-1440.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task5_browser_qa/home-desktop-1440.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task5_browser_qa/home-mobile-390.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task5_browser_qa/home-mobile-390.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task5_browser_qa/home-quickview-desktop-1440.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task5_browser_qa/home-quickview-desktop-1440.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task5_browser_qa/home-quickview-mobile-390.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task5_browser_qa/home-quickview-mobile-390.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task5_browser_qa/home-quickview-tablet-768.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task5_browser_qa/home-quickview-tablet-768.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task5_browser_qa/home-tablet-768.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task5_browser_qa/home-tablet-768.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task5_browser_qa/mdr-drawer-mobile-390.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task5_browser_qa/mdr-drawer-mobile-390.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task5_browser_qa/pdp-desktop-1440.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task5_browser_qa/pdp-desktop-1440.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task5_browser_qa/pdp-mobile-390.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task5_browser_qa/pdp-mobile-390.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task5_browser_qa/pdp-nojs-desktop-1440.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task5_browser_qa/pdp-nojs-desktop-1440.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task5_browser_qa/pdp-tablet-768.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task5_browser_qa/pdp-tablet-768.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task5_browser_qa/report.json,docs/archive/qa_evidence/storefront_design_engine/phase5/task5_browser_qa/report.json,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task5_implementation_report.md,docs/archive/qa_evidence/storefront_design_engine/phase5/task5_implementation_report.md,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/task6_discovery_report.md,docs/archive/qa_evidence/storefront_design_engine/phase5/task6_discovery_report.md,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,5,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 5 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/task6_showcase/01_showcase_chooser_desktop.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task6_showcase/01_showcase_chooser_desktop.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,2,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 2 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/task6_showcase/02_four_canonical_sections_desktop.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task6_showcase/02_four_canonical_sections_desktop.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,2,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 2 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/task6_showcase/03_showcase_mobile_390_rtl.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task6_showcase/03_showcase_mobile_390_rtl.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,2,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 2 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/task6_showcase/r4_browser_result.json,docs/archive/qa_evidence/storefront_design_engine/phase5/task6_showcase/r4_browser_result.json,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task6_showcase/task6_diagnostics.json,docs/archive/qa_evidence/storefront_design_engine/phase5/task6_showcase/task6_diagnostics.json,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task6_showcase_implementation_report.md,docs/archive/qa_evidence/storefront_design_engine/phase5/task6_showcase_implementation_report.md,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/task7_browse_hardening/drawer-search-mobile-390.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task7_browse_hardening/drawer-search-mobile-390.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task7_browse_hardening/drawer-search-results-mobile-390.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task7_browse_hardening/drawer-search-results-mobile-390.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task7_browse_hardening/fallback/drawer-search-mobile-390.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task7_browse_hardening/fallback/drawer-search-mobile-390.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task7_browse_hardening/fallback/drawer-search-results-mobile-390.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task7_browse_hardening/fallback/drawer-search-results-mobile-390.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task7_browse_hardening/fallback/task7_browser_result.json,docs/archive/qa_evidence/storefront_design_engine/phase5/task7_browse_hardening/fallback/task7_browser_result.json,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task7_browse_hardening/pagination-desktop-1440.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task7_browse_hardening/pagination-desktop-1440.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/task7_browse_hardening/pagination-mobile-390.png,docs/archive/qa_evidence/storefront_design_engine/phase5/task7_browse_hardening/pagination-mobile-390.png,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
