path,type,domain,added_date,last_commit_date,lines,status_candidate,runtime_relevance,notes
docs/qa_evidence/storefront_design_engine/phase5/w2_theme_overlay/07_browser_qa_report.md,qa_evidence,storefront_presentation,2026-09-15,2026-09-15,84,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w2_theme_overlay/08_theme_catalog_po_review.md,qa_evidence,storefront_presentation,2026-09-15,2026-09-15,89,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w2_theme_overlay/09_architecture_duplication_audit.md,qa_evidence,storefront_presentation,2026-09-15,2026-09-15,45,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w2_theme_overlay/10_browser_qa_matrix_raw.txt,qa_evidence,storefront_presentation,2026-09-15,2026-09-15,38,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w2_theme_overlay/11_repair_red_green.md,qa_evidence,storefront_presentation,2026-09-15,2026-09-15,124,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w2_theme_overlay/12_task6_historical_guard.txt,qa_evidence,storefront_presentation,2026-09-15,2026-09-15,37,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w2_theme_overlay/13_candidate_preview_regression.txt,qa_evidence,storefront_presentation,2026-09-15,2026-09-15,16,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w2_theme_overlay/14_base_312_failures.txt,qa_evidence,storefront_presentation,2026-09-15,2026-09-15,32,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w2_theme_overlay/15_w2_312_failures.txt,qa_evidence,storefront_presentation,2026-09-15,2026-09-15,32,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w2_theme_overlay/16_base_full_suite.txt,qa_evidence,storefront_presentation,2026-09-15,2026-09-15,7,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w2_theme_overlay/17_w2_full_suite_raw.txt,qa_evidence,storefront_presentation,2026-09-15,2026-09-15,459,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w2_theme_overlay/18_base_full_suite_raw.txt,qa_evidence,storefront_presentation,2026-09-15,2026-09-15,459,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w2_theme_overlay/19_failure_reason_comparison.md,qa_evidence,storefront_presentation,2026-09-15,2026-09-15,50,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w2_theme_overlay/w2_implementation_report.md,qa_evidence,storefront_presentation,2026-09-15,2026-09-15,197,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/00_branch_sha.txt,qa_evidence,storefront_presentation,2026-09-15,2026-09-15,7,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/00_source_inventory.md,qa_evidence,storefront_presentation,2026-09-15,2026-09-15,274,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/01_red_design_lab.txt,qa_evidence,storefront_presentation,2026-09-15,2026-09-15,575,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/02_green_focused.txt,qa_evidence,storefront_presentation,2026-09-15,2026-09-15,239,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/03_write_time_reconciliation.txt,qa_evidence,storefront_presentation,2026-09-15,2026-09-15,206,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/04b_candidate_preview_no_write.txt,qa_evidence,storefront_presentation,2026-09-15,2026-09-15,206,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/04_transient_no_write_proof.txt,qa_evidence,storefront_presentation,2026-09-15,2026-09-15,224,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/05_stale_tenant_history_atomic_apply.txt,qa_evidence,storefront_presentation,2026-09-15,2026-09-15,208,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/06b_w1_cart_pricing.txt,qa_evidence,storefront_presentation,2026-09-15,2026-09-15,9,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/06_regression.txt,qa_evidence,storefront_presentation,2026-09-15,2026-09-15,47,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/07b_base_e28b563_full_suite.txt,qa_evidence,storefront_presentation,2026-09-15,2026-09-15,459,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/07c_full_suite_base_comparison.md,qa_evidence,storefront_presentation,2026-09-15,2026-09-16,122,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/07_full_storefront_builder_suite.txt,qa_evidence,storefront_presentation,2026-09-15,2026-09-16,460,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/08_browser_qa_report.md,qa_evidence,storefront_presentation,2026-09-15,2026-09-16,90,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/09_architecture_duplication_audit.md,qa_evidence,storefront_presentation,2026-09-15,2026-09-16,144,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/10_repo_gates.txt,qa_evidence,storefront_presentation,2026-09-15,2026-09-16,27,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/11_red_roundtrip_repair.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,289,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/12_green_roundtrip_repair.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,248,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/13_regression_after_repair.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,50,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/14_red_final_repair.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,256,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/15_green_final_repair.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,9,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/16_final_targeted_regression_619.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,50,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/17_final_w2_theme_regression.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,9,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/18_final_w1_cart_pricing_regression.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,9,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/19b_final_base_e28b563_full_suite.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,459,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/19_final_full_storefront_builder_suite.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,459,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/20_final_repo_gates.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,29,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/21_final_full_suite_base_comparison.md,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,67,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/22_final_architecture_duplication_gate.md,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,37,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/23_final_clean_status.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,28,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w3_design_lab/w3_implementation_report.md,qa_evidence,storefront_presentation,2026-09-15,2026-09-16,428,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/01_red_task1_shell_only_context.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,243,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/02_green_task1_shell_only_context.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,9,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/03_red_task2_wishlist.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,49,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/04_green_task2_wishlist.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,9,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/05_red_task3_cms.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,25,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/06_green_task3_cms.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,9,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/07_regression_content_full.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,12,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/08_regression_customers_full.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,32,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/09_full_storefront_builder_suite.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,459,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/10_regression_shell_render_tenant_catalog_cart.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,9,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/11_full_catalog_cart_regression.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,51,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/12_full_suite_base_comparison.md,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,47,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/13_final_repair_repo_gates.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,47,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/14_red_important1_header_count.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,221,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/15_green_important1_header_count.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,212,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/16_green_cart_customers_after_important1.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,37,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/17_customers_base_honest.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,308,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/18_customers_final_honest.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,317,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/19_reconstructed_red_task2_wishlist.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,270,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/20_red_important4_css_link.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,223,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/21_green_important4_css_link.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,222,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/22_full_storefront_builder_suite_final.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,460,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/23_full_content_regression_final.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,11,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/24_final_full_suite_base_comparison.md,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,67,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/25_final_focused_exact_head.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,262,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/26_customers_final_exact_head.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,318,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/27_final_clean_status.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,28,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/28_final_focused_green_after_isolation.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,228,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/29_final_clean_status_after_test_isolation.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,28,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/30_customers_final_after_isolation.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,318,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/31_content_full_exact_head.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,778,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/32_full_storefront_builder_exact_head.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,460,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/33_full_suite_exact_head_base_comparison.md,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,60,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/34_final_clean_status_exact_head.md,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,43,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/public_surface_inventory.md,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,93,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4a_public_shell_convergence/w4a_implementation_report.md,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,503,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/00_certified_w4a_fingerprints.md,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,77,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/00_certified_w4a_fingerprints_output.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,25,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/01_red_w4b_contract_tests.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,1021,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/02_green_w4b_contract_tests.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,224,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/03_focused_green_existing_a8_u10_preset_suites.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,11,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/04_additional_canonical_ready_template_suites.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,33,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/05_full_storefront_builder_exact_head.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,460,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/06_bounded_browser_qa_summary.md,qa_evidence,storefront_presentation,2026-09-16,2026-09-17,213,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/07_django_check_migrations_gitdiff_gates.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,15,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/08_architecture_duplication_audit.md,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,60,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/09_full_suite_exact_head_base_comparison.md,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,82,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/10_implementation_report.md,qa_evidence,storefront_presentation,2026-09-16,2026-09-17,130,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/11_final_clean_status_evidence.txt,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,26,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/12_independent_review_browser_repair_summary.md,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,151,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/13_final_clean_status_review_repair.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,33,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/w4b_curation_inventory.md,qa_evidence,storefront_presentation,2026-09-16,2026-09-16,632,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/architecture_duplication_audit.md,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,43,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/browser_error_summary.md,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,17,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/execution_report.md,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,123,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/failures/README.md,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,10,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/failure_summary.md,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,29,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/gallery_index.md,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,60,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/00_starting_state.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,11,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/01_tdd_red.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,654,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/02_tdd_red_analysis.md,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,74,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/04_tdd_green.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,244,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/05_regression_gates.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,257,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/06_architecture_duplication_audit.md,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,56,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/07_legacy_r4_non_interference.md,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,91,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/08_implementation_report.md,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,79,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/09_full_suite_regression.md,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,54,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/10_repair_round1_red.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,522,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/11_repair_round1_green.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,319,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/12_repair_round1_full_suite_output.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,4318,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/13_repair_round1_full_suite_identity_comparison.md,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,109,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/15a_smoke_attempt1_module_load_crash.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,27,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/15b_smoke_attempt2_10_fails.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,14,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/15c_smoke_attempt3_9_fails.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,14,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/15d_smoke_attempt4_3_fails.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,14,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/15e_smoke_attempt5_final_0_fails.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,14,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/16_repair_round1_smoke_evidence.md,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,132,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/17_repair_round1_final_gates.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,12,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/18_repair_round1_final_report.md,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,169,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/19_repair_round2_red.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,264,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/20_repair_round2_green.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,389,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/21a_repair_round2_smoke_attempt1_3_fails.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,14,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/21b_repair_round2_smoke_attempt2_cart_a11y_bug.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,14,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/21c_repair_round2_smoke_attempt3_final_0_fails.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,14,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/23_repair_round2_smoke_evidence.md,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,123,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/24b_repair_round2_final_fast_gates_recheck.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,607,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/24_repair_round2_full_suite_output.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,4386,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/25_repair_round2_full_suite_identity_comparison.md,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,94,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/26_repair_round2_final_report.md,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,210,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/27_accessibility_closure_phaseA_red.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,102,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/28a_accessibility_closure_phaseA_green_focused.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,344,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/28b_accessibility_closure_phaseA_green_fastgates.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,255,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/28c_accessibility_closure_phaseA_green_summary.md,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,65,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/29a_accessibility_closure_pre_production_fix_smoke_output.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,14,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/29c_accessibility_closure_pre_production_fix_smoke_summary.md,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,78,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/30_accessibility_closure_phaseB_red.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,240,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/31a_accessibility_closure_phaseB_green_related_suites.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,188,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/31b_accessibility_closure_phaseB_template_diff.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,120,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/31c_accessibility_closure_phaseB_standalone_green.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,36,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/31d_accessibility_closure_phaseB_green_summary.md,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,90,QA_EVIDENCE,reference,
